"horizon_hours","storage_target_rate","elapsed_hours","captured_t","stored_t","vented_t","in_transit_t","in_transit_growth_t","emitter_inventory_t","vessel_inventory_t","terminal_inventory_t","loss_rate","storage_rate","annual_storage_gap_t","vessel_fuel","conditioning","reconditioning","loading","unloading","operating_cost","vent_penalty","storage_shortfall_penalty","total_cost","net","cost_per_stored_t","total_cost_per_stored_t","vessel_sailing_hours","vessel_waiting_hours","vessel_loading_hours","vessel_unloading_hours","loaded_t","unloaded_t","throttle_hours","well_switch_count","berth_wait_vessel_hours","pressure_risk_hours","min_pressure_margin_fraction","longest_venting_streak_hours","total_reward","controller","seed","wall_clock_seconds","controller_decision_calls","simulator_step_calls","simulator_simulated_hours","simulator_hour_steps","episode_operating_cost","episode_total_cost","terminal_cleanup_operating_cost","terminal_cleanup_included","evaluation_role","online_comparable","run_status","error_type","error_message","executed_action_count"
"720.0","0.9","720.0","125444.62651394652","90518.83466680175","16757.068118220024","27932.52636819765","18168.72372892481","13673.591747215336","14258.934620982316","0.0","0.13358139430832477","0.7215839943270759","22381.32919575012","498583.1400000075","813274.2165727669","37112.72221338872","3174.577424665433","2739.323445359954","1610699.7496752478","1340565.4494576016","0.0","2951265.1991328495","-2695449.4291137904","17.79408402244909","32.603879733940516","1201.0000000000182","716.8255171979595","129.99907553912504","112.1754072628974","103999.26043130006","89740.32581031775","364","24","28","0","0.6684862088026591","83","-2695.4494291137858","fixed_assignment","9000041","1.5855994000003193","720","720","720.0","720.0","1354883.9796561885","2695449.4291137904","255815.7700190592","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","122590.33961068436","94362.34118356016","5351.0433050806305","30370.84990120796","22876.95512204351","18258.385401610205","7500.0","4612.464499597755","0.043649795914377745","0.7697371708344302","15968.964466055768","467447.6400000053","816335.2905753113","38688.55988525967","3186.526182200947","2957.5886822009516","1632151.3995540899","428083.4644064504","0.0","2060234.8639605404","-1756699.0697314288","17.296639518291688","21.833231754528313","1126.0000000000127","782.3982447009741","130.48837764950645","121.11337764950665","104390.70211960522","96890.70211960518","351","17","20","0","0.7910244724562631","29","-1756.6990697314234","fixed_assignment","9000042","1.3371562000002086","720","720","720.0","720.0","1328615.6053249782","1756699.0697314288","303535.7942291116","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","122999.51700733569","82658.09929591329","12601.595222783373","37363.211949366865","27739.82248863904","18002.48135575956","15000.0","4360.730593607307","0.10245239598812257","0.672019706313022","28041.466010688833","479486.70000000496","773475.8374980036","33889.82071132445","3019.226334990607","2561.3513349906125","1604520.263482145","1008127.6178226701","0.0","2612647.8813048154","-2300560.5537019847","19.411531079828187","31.607887231372473","1155.000000000012","776.4751158893728","123.63744205530745","104.88744205530766","98909.9536442459","83909.95364424604","406","15","28","0","0.873898868356921","48","-2300.560553701982","fixed_assignment","9000043","0.8922400999999809","720","720","720.0","720.0","1292432.9358793143","2300560.5537019847","312087.32760283083","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","129859.10158151455","100567.81513217227","15569.69976599487","23498.511716369387","13721.5866833473","15000.0","8498.511716369385","0.0","0.1198968695792303","0.7744379401011358","16305.376291190827","483222.96000000485","827630.0395757259","41232.80420419069","3230.61470051778","2971.197630375608","1600145.5329846686","1245575.9812795906","0.0","2845721.5142642595","-2603863.597390406","15.911109641605131","28.296543089101032","1164.0000000000118","742.035531085435","132.2938042800074","121.6706646345458","105835.04342400587","97336.53170763647","359","28","26","0","0.9306710882292009","49","-2603.8635973904034","fixed_assignment","9000044","0.5270052000005307","720","720","720.0","720.0","1358287.616110815","2603863.597390406","241857.91687385365","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","125440.6630420947","96049.15179083704","9630.046450834938","28379.011220464075","19761.464800422727","19400.05888967388","4300.0","4678.9523307901945","0.07676973492720889","0.765693910264213","16847.444947048192","442954.3800000058","820727.5861372908","39380.15223424319","3203.671300107518","3072.413800107524","1600615.3896849249","770403.7160667949","0.0","2371019.10575172","-2079741.9195385498","16.664544765273202","24.6854767745894","1067.000000000014","835.9940581402379","131.19047092987384","125.81547092987407","104952.3767438991","100652.37674389909","370","17","27","0","0.7851884843065569","32","-2079.741919538545","fixed_assignment","9000045","1.4093591999999262","720","720","720.0","720.0","1309338.203471755","2079741.9195385498","291277.1862131698","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","132406.07380064274","108679.63681713025","11865.038019659594","26528.135912063917","11861.398963852862","12117.28043626041","14410.85547580351","0.0","0.08961097991262994","0.8208055242296799","10485.82960344822","456238.86000000715","927662.1421104099","44558.65109502343","3621.0852797852026","3181.1939163863044","1689865.09245783","949203.0415727674","0.0","2639068.1340305978","-2384464.9739743792","15.549049867559651","24.283004722137825","1099.0000000000173","782.4463883631478","148.28359049079458","130.27002114604034","118626.87239263568","104216.0169168321","299","28","14","0","0.8720292132316593","33","-2384.4649739743727","fixed_assignment","9000046","0.9731910000000425","720","720","720.0","720.0","1435261.9324016117","2384464.9739743792","254603.16005621836","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","128277.74695956499","100255.06543608087","11426.128043667177","29345.8061222716","16596.55347981683","17244.380766301867","7500.0","4601.42535596973","0.08907334525659277","0.7815468217389469","15194.906827527622","454993.4400000074","850924.6514995429","41104.57682879316","3321.544115987671","3092.606615987675","1649391.2041099556","914090.2434933741","0.0","2563481.4476033296","-2267527.0625536926","16.45194880613339","25.56959527633759","1096.0000000000177","801.3402648658566","136.01736756706273","126.64236756706289","108813.8940536502","101313.89405365015","344","21","29","0","0.7029960782102194","33","-2267.527062553689","fixed_assignment","9000047","1.7189776999994137","720","720","720.0","720.0","1353436.8190603186","2267527.0625536926","295954.38504963706","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","131010.22127700872","91460.01693208975","18739.161083644805","31848.780008430716","20811.043261274237","13223.804953315057","18624.97505511566","0.0","0.1430358707968489","0.6981135978597136","26449.1822172181","479486.7000000057","830309.7013201807","37498.60694215676","3241.0746333501943","2672.5472697927885","1603067.1453612489","1499132.8866915859","0.0","3102200.0320528345","-2852341.516857072","17.52751857187548","33.91864703410517","1155.0000000000139","762.8369409032218","132.72213895782943","109.44092013893486","106177.71116626346","87552.7361111478","392","20","23","0","0.7802893789029167","74","-2852.3415168570677","fixed_assignment","9000048","1.330895999999484","720","720","720.0","720.0","1353208.6301654861","2852341.516857072","249858.5151957627","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","124881.76991963951","99413.69630834635","6164.783698207362","25599.96219095911","19303.289913085766","15000.0","10599.962190959113","0.0","0.04936496097208067","0.7960625187512823","12979.896619329214","437972.70000000607","826787.1999891542","40759.615486421986","3227.324716070198","2903.760870191176","1561491.639406016","493182.69585658854","0.0","2054674.3352626045","-1804833.2969184322","15.707007156869189","20.667920131344143","1055.0000000000146","853.9317941743764","132.15907928215393","118.90912654345522","105727.26342572315","95127.30123476405","326","20","17","0","0.7155372284741611","32","-1804.8332969184255","fixed_assignment","9000049","1.5583691000001636","720","720","720.0","720.0","1311650.6010618438","1804833.2969184322","249841.0383441723","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","132171.66508378548","100537.84614696493","16226.156806530416","25095.897556339827","15407.662130290111","15931.54589813256","9164.35165820727","0.0","0.12276577431512592","0.7606611150977978","18416.652428442","470353.62000000617","845747.339158091","41220.51692025567","3301.3347222251573","3021.592887858384","1627633.893321437","1298092.5445224338","0.0","2925726.437843871","-2661736.94821087","16.189265592005846","29.100747131255243","1133.0000000000148","768.0758554429195","135.1897920649123","123.73435249215335","108151.8336519298","98987.48199372257","307","24","14","0","0.6326392823853325","56","-2661.736948210866","fixed_assignment","9000050","1.9435412000002543","720","720","720.0","720.0","1363644.4036884364","2661736.94821087","263989.48963300075","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","128981.17360926494","103619.84288389466","13535.281926256393","25383.99046211315","11826.048799114003","15717.698648645213","8006.218662692205","1660.0731507757337","0.10493998114221013","0.8033718408998216","12463.213364443785","508131.36000000674","856353.2377227873","42484.135582396775","3342.734345458832","3098.3445207801597","1689081.2070205216","1082822.55410051","0.0","2771903.761121032","-2496232.36627194","16.300750512748085","26.750704150622305","1224.0000000000164","672.2375566650535","136.88510833164753","126.87733500328257","109508.08666531825","101501.86800262594","251","21","15","0","0.5412965075547072","44","-2496.232366271936","fixed_assignment","9000051","2.121595399999933","720","720","720.0","720.0","1413409.8121714299","2496232.36627194","275671.3948490918","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","130292.35070980627","101204.9301644068","11703.417812412557","28790.41949256773","17384.002732987115","16055.618936941682","12734.800555626045","0.0","0.08982428936660299","0.7767526613271071","16058.185474418846","445445.22000000766","862036.1403449958","41494.02136740677","3364.9172869604818","2976.1875000000036","1619416.7039001405","936273.4249930049","0.0","2555690.1288931454","-2291589.9114923757","16.00136180391022","25.252624795466406","1073.0000000000184","827.3314993054489","137.79350069453244","121.87500000000017","110234.80055562599","97500.0","364","20","16","0","0.8546977994574775","34","-2291.5899114923677","fixed_assignment","9000052","1.0875505000003614","720","720","720.0","720.0","1355316.4864993705","2291589.9114923757","264100.2174007699","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","119353.23535741051","97093.01888887188","5277.376598056978","27240.917082205215","16982.8398704818","16449.73238919702","8490.019092429102","2301.1656005790946","0.044216451965072866","0.8134929782013948","10324.892932797578","461220.54000000743","820951.0721109475","39808.137744437474","3204.543667031545","2945.3858342351486","1582116.8566393706","422190.12784455804","0.0","2004306.9844839287","-1750319.8072012172","16.294856980914222","20.643162684826645","1111.000000000018","797.1601350832459","131.22619439113618","120.61367052559989","104980.95551290901","96490.93642047975","308","17","24","0","0.5367386723518166","30","-1750.3198072012108","fixed_assignment","9000053","2.054980899999464","720","720","720.0","720.0","1328129.679356659","1750319.8072012172","253987.17728271146","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","132093.2010707144","95093.90982674174","17975.118488880053","32207.30016598611","19024.17275509259","13024.846750868364","18654.510340923014","527.9430741947272","0.13607905890067198","0.7199001088317516","23789.971136901208","489034.9200000062","881725.7472476391","38988.50302896415","3441.7747358995034","2872.345807742837","1661595.7213099985","1438009.4791104037","0.0","3099605.200420402","-2854072.769930655","17.473208582309596","32.595202006814","1178.000000000015","723.4365051743363","140.94081637590108","117.62267844974765","112752.65310072099","94098.14275979796","307","21","22","0","0.515368692276918","88","-2854.0727699306485","fixed_assignment","9000054","2.093372199999976","720","720","720.0","720.0","1416063.2908202517","2854072.769930655","245532.43048974688","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","124998.78160566899","92281.62484097907","18127.612341206514","26238.666321406992","14589.54442348349","12952.917221703574","10571.270383132129","2714.478716571289","0.14502231228455736","0.7382601946641205","20217.27860412303","482392.68000000546","805542.0156453592","37835.46618480138","3144.3951441911195","2821.7071157460155","1591858.9535889272","1450208.9872965203","0.0","3042067.940885448","-2781945.251386624","17.25001002455299","32.96504527447994","1162.0000000000132","753.6878681434292","128.7631099177363","115.5490219388213","103010.48793418912","92439.2175510569","324","17","21","0","0.6512912319520694","71","-2781.945251386618","fixed_assignment","9000055","1.6497621999997136","720","720","720.0","720.0","1331736.2640901033","2781945.251386624","260122.68949882395","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","126854.31280836993","86064.58738799115","16084.771339397339","36277.410787623056","24704.954080981526","14967.740393513533","21309.670394109526","0.0","0.12679719737787312","0.6784521982946138","28104.294139541787","497752.860000008","818041.4015619858","35286.48082907635","3193.1859057135066","2542.708216933316","1631865.103068878","1286781.7071517867","0.0","2918646.810220665","-2643598.343665504","18.960935648389302","33.912284933906655","1199.0000000000193","726.114900792494","130.7610936000617","104.12400560742493","104608.87488004936","83299.20448593982","376","22","13","0","0.6510549955263878","57","-2643.5983436654997","fixed_assignment","9000056","1.6674796999996033","720","720","720.0","720.0","1356816.6365137172","2643598.343665504","275048.46655516076","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","122972.65226763315","99675.37235904484","6130.554908484201","27534.556594542933","17166.72500010415","15054.490987930672","12480.065606612261","0.0","0.049852994104265455","0.8105490978767785","11000.014681825007","471183.9000000081","849978.2817060094","40866.90266720842","3317.850006275692","2936.896003633858","1637671.0487899731","490444.39267873607","0.0","2128115.441468709","-1858728.2230618715","16.430046961759516","21.350463922050228","1135.0000000000196","768.8678947620791","135.86609362308323","120.26601161481813","108692.87489846665","96212.80929185434","372","22","22","0","0.8829237609906477","34","-1858.7282230618623","fixed_assignment","9000057","0.9298622000005707","720","720","720.0","720.0","1368283.8303831355","1858728.2230618715","269387.2184068376","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","126103.88537882672","98524.152333236","5196.144816324869","28961.283348594938","22383.588229265926","14505.052666774984","14086.526879830191","369.7038019897645","0.04120527135793803","0.7812935504505759","14969.344507708054","457484.2800000045","881575.5624608368","40394.90245662675","3441.188496690165","3011.1972636833493","1637068.2934042737","415691.5853059895","0.0","2052759.8787102632","-1801598.7159838313","16.615908430932294","20.83509302132598","1102.000000000011","793.7745388872324","140.91680985627212","123.30865125648444","112733.44788501754","98646.9210051874","349","19","21","0","0.7820128741482176","34","-1801.5987159838267","fixed_assignment","9000058","1.4618082000006325","720","720","720.0","720.0","1385907.1306778418","1801598.7159838313","251161.16272643194","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","125978.9416694392","98735.05429206329","9054.654837592172","27927.456479315555","18189.23253978372","15281.618111529058","10056.53484846733","2589.3035193191677","0.07187435231319068","0.7837425285817835","14645.993210431989","474505.020000007","857320.253029784","40481.372259745905","3346.5090439557725","3039.533317706314","1644145.0569423242","724372.3870073735","0.0","2368517.4439496975","-2103065.074658572","16.652090473145027","23.988617426020785","1143.0000000000168","755.4913037812245","137.0396823896713","124.46901382908742","109631.74591173719","99575.2110632698","343","17","31","0","0.7811619987994288","34","-2103.0650746585657","fixed_assignment","9000059","1.5564911000001302","720","720","720.0","720.0","1378692.6876511988","2103065.074658572","265452.36929112545","True","online_controller","True","completed","","","720"
"720.0","0.9","720.0","126857.6135473692","89233.46453752724","14376.348093934177","29912.4049871917","23247.800915907785","9739.422460764315","20172.982526427386","0.0","0.11332664782130704","0.7034143402375063","24938.38765510505","462050.8200000049","826454.4282723662","36585.72046038614","3226.0257574186653","2610.245465799473","1579977.7416764214","1150107.8475147344","0.0","2730085.5891911555","-2481035.08747071","17.706112273741876","30.594862626262984","1113.0000000000118","808.0044544136598","132.10588687218126","106.88965871414716","105684.70949774508","85511.7269713176","402","18","17","0","0.8225083521703266","91","-2481.0350874707033","fixed_assignment","9000060","1.171220600000197","720","720","720.0","720.0","1330927.2399559754","2481035.08747071","249050.5017204458","True","online_controller","True","completed","","","720"
